Date-Time,DIA,ONEQ,SPY,VOO
2012-12-12,132.51,118.8001,143.51,65.7
2012-12-13,131.82,117.914,142.63,65.3
2012-12-14,131.46,117.26,142.1,65.09
2012-12-17,132.44,118.962,143.77,65.87
2012-12-18,133.55,120.6401,145.37,66.54
2012-12-19,132.62,120.82,144.29,66.05
2012-12-20,133.19,120.67,145.12,66.46
2012-12-21,131.79,118.7,142.79,65.84
2012-12-24,130.97,118.1901,142.35,65.18
2012-12-26,130.81,117.51,141.75,64.87
2012-12-27,130.6,117.37,141.56,64.81
2012-12-28,129.07,116.6399,140.03,64.09
2012-12-31,130.58,118.41,142.41,65.19
2013-01-02,133.77,122.3,146.06,66.8
2013-01-03,133.63,121.8,145.73,66.74
2013-01-04,134.06,121.97,146.37,67.02
2013-01-07,133.51,121.959,145.97,66.84
2013-01-08,133.06,121.68,145.55,66.64
2013-01-09,133.71,122.088,145.92,66.84
2013-01-10,134.54,122.51,147.08,67.33
2013-01-11,134.72,122.708,147.07,67.36
2013-01-14,134.89,122.35,146.97,67.3
2013-01-15,135.08,122.188,147.07,67.33
2013-01-16,134.89,122.538,147.05,67.33
2013-01-17,135.83,123.456,148.0,67.745
2013-01-18,136.09,123.011,148.33,67.94
2013-01-22,136.74,123.49,149.13,68.27
2013-01-23,137.46,123.936,149.37,68.37
2013-01-24,138.02,123.13,149.41,68.41
2013-01-25,138.62,123.78,150.25,68.79
2013-01-28,138.65,124.05,150.07,68.71
2013-01-29,139.23,124.02,150.66,68.99
2013-01-30,138.76,123.37,150.07,68.72
2013-01-31,138.41,123.498,149.7,68.56
2013-02-01,139.74,124.834,151.24,69.22
2013-02-04,138.57,123.19,149.54,68.46
2013-02-05,139.39,124.726,151.05,69.16
2013-02-06,139.58,124.47,151.16,69.22
2013-02-07,139.29,124.57,150.96,69.13
2013-02-08,139.73,125.382,151.8,69.51
2013-02-11,139.52,125.411,151.77,69.48
2013-02-12,140.05,125.324,152.02,69.59
2013-02-13,139.87,125.592,152.15,69.65
2013-02-14,139.86,125.69,152.29,69.75
2013-02-15,139.45,125.35,152.11,69.66
2013-02-19,139.97,126.42,153.25,70.14
2013-02-20,138.88,124.37,151.34,69.27
2013-02-21,138.51,122.821,150.42,68.94
2013-02-22,139.81,124.1,151.89,69.54
2013-02-25,137.66,123.76,149.0,68.23
2013-02-26,138.78,122.744,150.02,68.69
2013-02-27,140.6,124.69,151.91,69.55
2013-02-28,140.28,124.43,151.61,69.47
2013-03-01,140.74,124.628,152.11,69.65
2013-03-04,141.07,124.89,152.92,70.04
2013-03-05,142.34,126.779,154.29,70.64
2013-03-06,142.84,126.717,154.5,70.77
2013-03-07,143.14,127.168,154.78,70.9
2013-03-08,143.76,127.67,155.44,71.18
2013-03-11,144.36,128.0,156.03,71.44
2013-03-12,144.4,127.6,155.68,71.28
2013-03-13,144.46,127.62,155.9,71.38
2013-03-14,145.33,128.13,156.73,71.76
2013-03-15,144.82,127.504,155.83,71.66
2013-03-18,144.17,127.05,154.97,71.27
2013-03-19,144.3,126.982,154.61,71.1
2013-03-20,144.81,127.96,155.69,71.59
2013-03-21,143.89,126.75,154.36,71.01
2013-03-22,144.9,127.35,155.6,71.19
2013-03-25,144.21,127.35,154.95,70.99
2013-03-26,145.28,127.91,156.19,71.52
2013-03-27,144.96,127.902,156.19,71.48
2013-03-28,145.32,128.53,156.67,71.64
2013-04-01,145.38,127.186,156.05,71.44
2013-04-02,146.27,127.63,156.82,71.79
2013-04-03,145.14,126.588,155.23,71.07
2013-04-04,145.77,126.72,155.86,71.35
2013-04-05,145.31,126.179,155.16,71.07
2013-04-08,145.95,126.436,156.21,71.51
2013-04-09,146.51,127.251,156.75,71.77
2013-04-10,147.78,129.592,158.67,72.65
2013-04-11,148.4,129.889,159.19,72.89
2013-04-12,148.42,129.446,158.8,72.73
2013-04-15,145.81,126.52,155.12,71.07
2013-04-16,147.36,128.2,157.41,72.07
2013-04-17,145.95,126.058,155.11,71.01
2013-04-18,145.18,124.67,154.14,70.43
2013-04-19,145.14,126.01,155.48,71.18
2013-04-22,145.32,127.4,156.17,71.5
2013-04-23,146.8,128.55,157.78,72.26
2013-04-24,146.45,128.94,157.88,72.28
2013-04-25,146.76,129.53,158.52,72.6
2013-04-26,146.88,129.018,158.24,72.44
2013-04-29,147.86,130.236,159.3,72.91
2013-04-30,148.02,130.82,159.68,73.14
2013-05-01,146.74,129.61,158.28,72.48
2013-05-02,147.96,131.51,159.75,73.13
2013-05-03,149.36,133.1299,161.37,73.82
2013-05-06,149.43,133.7,161.78,74.05
2013-05-07,150.26,133.79,162.6,74.43
2013-05-08,150.94,134.372,163.34,74.82
2013-05-09,150.84,134.31,162.88,74.6
2013-05-10,151.04,135.15,163.41,74.86
2013-05-13,150.86,135.18,163.54,74.85
2013-05-14,152.13,136.464,165.23,75.64
2013-05-15,152.78,136.9958,166.12,76.07
2013-05-16,152.45,136.629,165.34,75.72
2013-05-17,153.14,137.89,166.94,76.44
2013-05-20,153.04,137.99,166.93,76.44
2013-05-21,153.51,138.13,167.17,76.54
2013-05-22,152.84,137.12,165.93,76.03
2013-05-23,152.77,136.428,165.45,75.76
2013-05-24,152.77,136.19,165.31,75.66
2013-05-28,153.88,137.502,166.3,76.2
2013-05-29,152.84,137.004,165.22,75.62
2013-05-30,153.1,137.9699,165.83,75.95
2013-05-31,151.1,136.84,163.45,74.84
2013-06-03,152.31,136.319,164.35,75.23
2013-06-04,151.64,136.036,163.56,75.0
2013-06-05,149.31,134.01,161.27,73.85
2013-06-06,150.25,134.9,162.73,74.43
2013-06-07,152.32,136.94,164.8,75.47
2013-06-10,152.21,137.1299,164.8,75.44
2013-06-11,151.2,135.869,163.1,74.67
2013-06-12,149.86,134.418,161.75,74.09
2013-06-13,151.76,135.8,164.21,75.16
2013-06-14,150.66,135.228,163.18,74.7
2013-06-17,151.78,136.086,164.44,75.3
2013-06-18,153.1,137.486,165.74,75.88
2013-06-19,151.09,137.098,163.45,74.87
2013-06-20,147.58,132.876,159.4,72.97
2013-06-21,147.73,132.088,159.07,73.2
2013-06-24,146.28,131.0,157.06,71.91
2013-06-25,147.3,131.888,158.57,72.63
2013-06-26,148.79,133.022,160.14,73.31
2013-06-27,149.9,134.0,161.08,73.8
2013-06-28,148.55,134.07,160.42,73.34
2013-07-01,149.42,135.142,161.36,73.89
2013-07-02,148.93,135.426,161.21,73.78
2013-07-03,149.54,135.804,161.28,73.85
2013-07-05,151.02,136.75,163.02,74.67
2013-07-08,152.02,137.344,163.95,75.06
2013-07-09,152.79,138.18,165.13,75.63
2013-07-10,152.71,138.91,165.19,75.65
2013-07-11,154.38,141.228,167.44,76.72
2013-07-12,154.17,141.84,167.51,76.74
2013-07-15,154.64,142.47,168.15,77.02
2013-07-16,154.3,141.9,167.52,76.73
2013-07-17,154.44,142.128,167.95,76.92
2013-07-18,155.34,142.48,168.87,77.36
2013-07-19,155.12,141.384,169.17,77.5
2013-07-22,155.11,141.84,169.5,77.64
2013-07-23,155.36,141.138,169.14,77.48
2013-07-24,155.1,140.791,168.52,77.19
2013-07-25,155.12,141.804,168.93,77.33
2013-07-26,155.16,142.21,169.11,77.43
2013-07-29,154.93,141.75,168.59,77.205
2013-07-30,154.91,142.5,168.59,77.21
2013-07-31,154.84,143.199,168.71,77.23
2013-08-01,155.89,144.51,170.66,78.17
2013-08-02,156.2,145.44,170.95,78.29
2013-08-05,155.79,145.66,170.7,78.24
2013-08-06,154.85,144.5,169.73,77.77
2013-08-07,154.54,144.0,169.18,77.5
2013-08-08,154.69,144.722,169.8,77.77
2013-08-09,154.11,144.3,169.31,77.55
2013-08-12,154.03,144.65,169.11,77.45
2013-08-13,154.44,145.25,169.61,77.75
2013-08-14,153.32,144.634,168.74,77.31
2013-08-15,151.12,142.34,166.38,76.18
2013-08-16,150.5,142.01,165.83,75.96
2013-08-19,149.74,141.39,164.77,75.48
2013-08-20,149.75,142.37,165.58,75.78
2013-08-21,148.64,142.68,164.56,75.39
2013-08-22,149.4,143.13,166.06,76.05
2013-08-23,149.83,144.309,166.62,76.3
2013-08-26,149.21,144.24,166.0,76.06
2013-08-27,147.5,141.09,163.33,74.81
2013-08-28,148.04,142.196,163.91,75.06
2013-08-29,148.25,142.5764,164.17,75.18
2013-08-30,147.85,141.6,163.65,74.85
2013-09-03,148.11,142.37,164.39,75.29
2013-09-04,149.18,143.97,165.75,75.92
2013-09-05,149.12,144.34,165.96,75.9
2013-09-06,149.09,144.74,166.04,76.03
2013-09-09,150.47,146.084,167.63,76.78
2013-09-10,151.79,147.0,168.87,77.36
2013-09-11,153.15,146.68,169.4,77.6
2013-09-12,153.03,146.51,168.95,77.41
2013-09-13,153.69,146.894,169.33,77.57
2013-09-16,154.94,146.75,170.31,78.04
2013-09-17,155.29,147.828,171.07,78.36
2013-09-18,156.69,149.144,173.05,79.3
2013-09-19,156.32,149.424,172.76,79.17
2013-09-20,154.3,148.83,170.72,78.55
2013-09-23,153.71,147.7501,169.93,77.87
2013-09-24,153.06,148.36,169.53,77.7
2013-09-25,152.42,147.72,169.04,77.45
2013-09-26,152.95,149.06,169.69,77.76
2013-09-27,152.21,148.78,168.91,77.43
2013-09-30,151.0,147.921,168.01,77.0
2013-10-01,151.62,150.32,169.34,77.59
2013-10-02,150.98,150.13,169.18,77.49
2013-10-03,149.67,148.548,167.62,76.8
2013-10-04,150.43,149.68,168.89,77.36
2013-10-07,149.0,148.412,167.43,76.7
2013-10-08,147.53,145.68,165.48,75.81
2013-10-09,147.78,144.381,165.6,75.81
2013-10-10,150.96,147.67,169.17,77.52
2013-10-11,152.17,149.18,170.26,77.98
2013-10-14,152.8,150.09,170.94,78.32
2013-10-15,151.34,149.26,169.7,77.74
2013-10-16,153.52,151.04,172.07,78.8
2013-10-17,153.48,151.98,173.22,79.34
2013-10-18,153.6,153.99,174.39,79.87
2013-10-21,153.53,154.22,174.4,79.91
2013-10-22,154.25,154.59,175.41,80.34
2013-10-23,153.82,153.71,174.57,79.97
2013-10-24,154.8,154.79,175.15,80.23
2013-10-25,155.45,155.15,175.95,80.6
2013-10-28,155.37,155.02,176.23,80.7
2013-10-29,156.5,155.51,177.17,81.195
2013-10-30,155.87,154.66,176.29,80.74
2013-10-31,155.29,154.23,175.79,80.44
2013-11-01,155.86,154.33,176.21,80.67
2013-11-04,156.06,154.79,176.83,81.035
2013-11-05,155.89,155.06,176.27,80.79
2013-11-06,157.22,154.82,177.17,81.165
2013-11-07,155.85,151.89,174.93,80.125
2013-11-08,157.49,154.32,177.29,81.225
2013-11-11,157.61,154.36,177.32,81.21
2013-11-12,157.37,154.39,176.96,81.065
2013-11-13,158.06,155.67,178.38,81.69
2013-11-14,158.73,156.49,179.27,82.145
2013-11-15,159.3,157.15,180.05,82.5
2013-11-18,159.44,155.37,179.42,82.195
2013-11-19,159.33,155.12,179.03,82.035
2013-11-20,158.77,154.82,178.47,81.775
2013-11-21,159.86,156.3,179.91,82.415
2013-11-22,160.4,157.46,180.81,82.835
2013-11-25,160.61,157.71,180.63,82.785
2013-11-26,160.5,158.55,180.68,82.745
2013-11-27,160.85,159.7,181.12,82.97
2013-11-29,160.72,160.399,181.0,82.85
2013-12-02,159.92,159.55,180.53,82.72
2013-12-03,158.99,158.98,179.75,82.4
2013-12-04,158.76,159.24,179.73,82.305
2013-12-05,158.12,159.41,178.94,81.99
2013-12-06,160.16,160.42,180.94,82.92
2013-12-09,160.23,160.6704,181.4,83.11
2013-12-10,159.72,160.4,180.75,82.825
2013-12-11,158.31,158.18,178.72,81.885
2013-12-12,157.47,158.304,178.13,81.615
2013-12-13,157.65,157.78,178.11,81.59
2013-12-16,158.9,159.1,179.22,82.11
2013-12-17,158.78,158.9565,178.65,81.82
2013-12-18,161.76,160.524,181.7,83.245
2013-12-19,161.88,160.27,181.49,83.17
2013-12-20,162.01,161.74,181.56,83.59
2013-12-23,162.62,163.1,182.53,84.475
2013-12-24,163.16,163.43,182.93,83.825
2013-12-26,164.46,163.96,183.86,84.215
2013-12-27,164.47,163.67,183.85,84.22
2013-12-30,164.59,163.62,183.82,84.185
2013-12-31,165.47,164.07,184.69,84.575
2014-01-02,164.11,163.33,182.92,83.815
2014-01-03,164.39,162.53,182.89,83.74
2014-01-06,163.89,161.79,182.36,83.53
2014-01-07,164.97,163.47,183.48,84.05
2014-01-08,164.35,163.91,183.52,84.085
2014-01-09,164.19,163.67,183.64,84.135
2014-01-10,164.18,164.112,184.14,84.33
2014-01-13,162.24,161.556,181.69,83.26
2014-01-14,163.45,164.35,183.67,84.125
2014-01-15,164.57,165.86,184.66,84.6
2014-01-16,163.98,166.0,184.42,84.47
2014-01-17,164.08,165.19,183.64,84.105
2014-01-21,163.73,165.7264,184.18,84.37
2014-01-22,163.47,166.7744,184.3,84.42
2014-01-23,161.71,166.01,182.79,83.74
2014-01-24,158.48,162.52,178.89,81.94
2014-01-27,158.02,160.83,178.01,81.54
2014-01-28,158.94,161.13,179.07,82.045
2014-01-29,157.1,159.54,177.35,81.19
2014-01-30,158.17,161.83,179.23,82.1
2014-01-31,156.75,161.38,178.18,81.59
2014-02-03,153.53,156.8964,174.17,79.805
2014-02-04,154.08,158.29,175.39,80.345
2014-02-05,154.18,157.47,175.17,80.21
2014-02-06,156.14,159.69,177.48,81.285
2014-02-07,157.78,162.344,179.68,82.335
2014-02-10,157.75,163.214,180.01,82.465
2014-02-11,159.76,164.902,181.98,83.375
2014-02-12,159.71,165.45,182.07,83.45
2014-02-13,160.29,167.08,183.01,83.86
2014-02-14,161.59,167.05,184.02,84.305
2014-02-18,161.41,168.48,184.24,84.43
2014-02-19,160.52,166.68,183.02,83.85
2014-02-20,161.31,167.88,184.1,84.325
2014-02-21,160.81,168.175,183.89,84.285
2014-02-24,161.66,169.16,184.91,84.685
2014-02-25,161.5,168.592,184.84,84.655
2014-02-26,161.84,169.0,184.85,84.655
2014-02-27,162.55,170.21,185.82,85.125
2014-02-28,163.02,169.33,186.29,85.315
2014-03-03,161.49,168.0428,184.98,84.73
2014-03-04,163.63,171.37,187.58,85.94
2014-03-05,163.35,171.72,187.75,85.955
2014-03-06,164.09,171.31,188.18,86.23
2014-03-07,164.34,170.7325,188.26,86.21
2014-03-10,163.99,170.9,188.16,86.225
2014-03-11,163.42,169.86,187.23,85.75
2014-03-12,163.23,169.9,187.28,85.81
2014-03-13,161.05,167.712,185.18,84.86
2014-03-14,160.65,167.465,184.66,84.615
2014-03-17,162.37,168.62,186.33,85.375
2014-03-18,163.28,170.72,187.66,85.98
2014-03-19,162.19,169.48,186.66,85.51
2014-03-20,163.3,170.09,187.75,85.995
2014-03-21,162.63,167.3477,186.2,85.71
2014-03-24,162.44,166.01,185.43,84.96
2014-03-25,163.39,165.74,186.31,85.375
2014-03-26,162.33,163.91,184.97,84.745
2014-03-27,162.28,162.61,184.58,84.575
2014-03-28,162.85,162.8067,185.49,84.95
2014-03-31,164.24,164.62,187.01,85.675
2014-04-01,164.95,167.13,188.25,86.25
2014-04-02,165.37,167.546,188.88,86.545
2014-04-03,165.34,166.0501,188.63,86.41
2014-04-04,163.88,162.1,186.4,85.37
2014-04-07,162.16,160.0,184.34,84.45
2014-04-08,162.33,161.16,185.1,84.8
2014-04-09,164.1,164.0395,187.09,85.715
2014-04-10,161.47,159.6099,183.16,83.885
2014-04-11,160.02,156.73,181.51,83.13
2014-04-14,161.45,157.55,182.94,83.8
2014-04-15,162.36,157.89,184.2,84.38
2014-04-16,164.02,160.13,186.13,85.27
2014-04-17,163.75,160.3,186.39,85.37
2014-04-21,164.03,161.5477,187.04,85.685
2014-04-22,164.8,163.29,187.89,86.06
2014-04-23,164.64,161.9835,187.45,85.855
2014-04-24,164.69,162.52,187.83,86.045
2014-04-25,163.35,159.79,186.29,85.355
2014-04-28,164.17,159.9,186.88,85.615
2014-04-29,165.0,160.94,187.75,86.025
2014-04-30,165.45,161.06,188.31,86.295
2014-05-01,165.23,161.59,188.33,86.3
2014-05-02,164.75,161.66,188.06,86.16
2014-05-05,164.93,162.2166,188.42,86.34
2014-05-06,163.73,160.31,186.78,85.59
2014-05-07,165.03,159.8199,187.88,86.095
2014-05-08,165.35,159.14,187.68,85.99
2014-05-09,165.72,159.59,187.96,86.14
2014-05-12,166.8,162.48,189.79,86.955
2014-05-13,167.05,162.23,189.96,87.035
2014-05-14,166.11,160.86,189.06,86.615
2014-05-15,164.55,159.95,187.4,85.835
2014-05-16,164.61,160.46,188.05,86.17
2014-05-19,164.71,162.07,188.74,86.465
2014-05-20,163.32,160.78,187.55,85.895
2014-05-21,164.98,162.389,189.13,86.64
2014-05-22,165.18,163.4,189.59,86.875
2014-05-23,165.83,164.5699,190.35,87.235
2014-05-27,166.47,166.45,191.52,87.75
2014-05-28,166.09,166.16,191.38,87.66
2014-05-29,166.78,166.8628,192.37,88.16
2014-05-30,166.93,166.5701,192.68,88.275
2014-06-02,167.2,166.61,192.9,88.395
2014-06-03,167.02,166.2668,192.8,88.34
2014-06-04,167.13,166.93,193.19,88.5
2014-06-05,168.14,168.85,194.45,89.1
2014-06-06,169.08,169.8,195.38,89.525
2014-06-09,169.24,170.25,195.58,89.615
2014-06-10,169.35,170.2601,195.6,89.635
2014-06-11,168.35,170.4499,194.92,89.345
2014-06-12,167.29,168.7,193.54,88.68
2014-06-13,167.62,169.48,194.13,88.96
2014-06-16,167.69,169.75,194.29,89.035
2014-06-17,168.0,170.5,194.83,89.27
2014-06-18,168.93,171.41,196.26,89.935
2014-06-19,169.09,171.13,196.48,90.045
2014-06-20,169.08,171.36,195.94,90.225
2014-06-23,168.91,171.06,195.88,89.78
2014-06-24,167.87,170.67,194.7,89.25
2014-06-25,168.28,171.5,195.58,89.63
2014-06-26,168.08,171.77,195.44,89.585
2014-06-27,168.17,172.45,195.82,89.74
2014-06-30,167.89,173.001,195.72,89.715
2014-07-01,169.2,175.0799,197.03,90.345
2014-07-02,169.4,174.53,197.23,90.41
2014-07-03,170.47,175.886,198.2,90.865
2014-07-07,169.86,174.51,197.51,90.57
2014-07-08,168.85,172.08,196.24,89.985
2014-07-09,169.58,173.22,197.12,90.36
2014-07-10,168.96,172.5,196.34,90.015
2014-07-11,169.2,173.01,196.61,90.135
2014-07-14,170.29,174.23,197.6,90.58
2014-07-15,170.38,173.1325,197.23,90.425
2014-07-16,171.07,173.72,197.96,90.77
2014-07-17,169.61,170.65,195.71,89.705
2014-07-18,170.58,173.95,197.71,90.65
2014-07-21,170.18,173.46,197.34,90.455
2014-07-22,170.74,174.89,198.2,90.86
2014-07-23,170.56,175.3724,198.64,91.075
2014-07-24,170.44,175.18,198.65,91.075
2014-07-25,169.16,174.47,197.72,90.64
2014-07-28,169.41,174.43,197.8,90.68
2014-07-29,168.78,174.59,196.95,90.295
2014-07-30,168.48,175.16,196.98,90.295
2014-07-31,165.29,171.67,193.09,88.48
2014-08-01,164.57,170.96,192.5,88.265
2014-08-04,165.33,172.13,193.89,88.885
2014-08-05,163.92,171.07,192.01,87.985
2014-08-06,164.2,170.98,192.07,88.04
2014-08-07,163.55,170.28,191.03,87.565
2014-08-08,165.34,171.65,193.24,88.58
2014-08-11,165.55,172.8699,193.8,88.83
2014-08-12,165.49,172.14,193.53,88.725
2014-08-13,166.49,173.808,194.84,89.35
2014-08-14,167.1,174.99,195.76,89.74
2014-08-15,166.35,175.1655,195.72,89.715
2014-08-18,168.06,176.88,197.36,90.46
2014-08-19,168.89,177.63,198.39,90.94
2014-08-20,169.6,177.84,198.92,91.19
2014-08-21,170.18,178.18,199.5,91.45
2014-08-22,169.87,178.55,199.19,91.305
2014-08-25,170.62,179.16,200.2,91.78
2014-08-26,170.93,179.546,200.33,91.855
2014-08-27,171.01,179.65,200.25,91.84
2014-08-28,170.77,179.17,200.14,91.77
2014-08-29,170.88,180.0,200.71,91.995
2014-09-02,170.58,180.77,200.61,91.97
2014-09-03,170.72,179.56,200.5,91.93
2014-09-04,170.66,179.29,200.21,91.78
2014-09-05,171.25,180.022,201.11,92.22
2014-09-08,171.06,180.57,200.59,91.985
2014-09-09,170.12,178.84,199.32,91.39
2014-09-10,170.67,180.34,200.07,91.75
2014-09-11,170.51,180.02,200.3,91.835
2014-09-12,169.9,179.59,199.13,91.29
2014-09-15,170.32,177.8393,198.98,91.23
2014-09-16,171.38,178.95,200.48,91.91
2014-09-17,171.58,179.449,200.75,92.04
2014-09-18,172.61,180.63,201.82,92.52
2014-09-19,172.45,179.72,200.7,92.43
2014-09-22,171.41,177.4,199.15,91.28
2014-09-23,170.21,177.08,198.01,90.765
2014-09-24,171.79,178.89,199.56,91.495
2014-09-25,169.17,175.44,196.34,90.025
2014-09-26,170.7,176.8,197.9,90.75
2014-09-29,170.33,176.87,197.54,90.57
2014-09-30,170.07,176.41,197.02,90.295
2014-10-01,167.68,173.75,194.35,89.11
2014-10-02,167.65,173.8,194.38,89.105
2014-10-03,169.72,175.6601,196.52,90.1
2014-10-06,169.57,174.97,196.29,89.99
2014-10-07,166.86,171.91,193.26,88.61
2014-10-08,169.62,175.21,196.64,90.16
2014-10-09,166.34,172.02,192.74,88.34
2014-10-10,165.21,168.0199,190.54,87.35
2014-10-13,162.93,165.5,187.41,85.915
2014-10-14,163.03,166.04,187.7,86.055
2014-10-15,161.28,165.96,186.43,85.415
2014-10-16,160.98,165.68,186.27,85.36
2014-10-17,163.45,167.35,188.47,86.415
2014-10-20,163.65,169.511,190.3,87.265
2014-10-21,165.8,173.3,194.07,88.96
2014-10-22,164.38,172.14,192.69,88.355
2014-10-23,166.45,174.59,194.93,89.37
2014-10-24,167.74,175.9829,196.43,90.04
2014-10-27,167.88,176.24,196.16,89.925
2014-10-28,169.66,179.09,198.41,90.96
2014-10-29,169.4,178.77,198.11,90.855
2014-10-30,171.6,178.71,199.38,91.43
2014-10-31,173.45,181.7,201.66,92.465
2014-11-03,173.36,182.39,201.77,92.52
2014-11-04,173.46,181.7199,201.07,92.19
2014-11-05,174.55,181.28,202.34,92.795
2014-11-06,175.29,182.33,203.15,93.17
2014-11-07,175.58,182.2,203.34,93.25
2014-11-10,175.95,182.774,203.98,93.53
2014-11-11,176.02,183.27,204.18,93.62
2014-11-12,176.04,183.97,203.96,93.545
2014-11-13,176.44,183.81,204.19,93.63
2014-11-14,176.35,184.19,204.24,93.665
2014-11-17,176.49,183.8,204.37,93.715
2014-11-18,176.96,184.84,205.55,94.255
2014-11-19,176.93,183.8,205.22,94.085
2014-11-20,177.25,184.85,205.58,94.255
2014-11-21,177.7,185.47,206.68,94.785
2014-11-24,177.8,187.2,207.26,95.03
2014-11-25,177.96,187.36,207.11,95.0
2014-11-26,178.01,188.09,207.64,95.22
2014-11-28,178.1,188.5462,207.2,95.015
2014-12-01,177.6,186.03,205.76,94.365
2014-12-02,178.56,186.95,207.09,94.96
2014-12-03,178.96,188.07,207.89,95.325
2014-12-04,178.83,187.32,207.66,95.23
2014-12-05,179.51,188.28,208.0,95.4
2014-12-08,178.54,186.71,206.61,94.75
2014-12-09,177.96,187.6699,206.47,94.675
2014-12-10,175.29,184.2426,203.16,93.18995
2014-12-11,176.03,184.95,204.19,93.625
2014-12-12,173.0,183.11,200.89,92.105
2014-12-15,171.79,181.7,199.51,91.465
2014-12-16,170.85,178.9,197.91,90.76
2014-12-17,173.59,182.91,201.79,92.59
2014-12-18,177.79,186.97,206.78,94.275
2014-12-19,177.65,187.21,206.52,94.71
2014-12-22,179.36,187.81,207.47,95.13
2014-12-23,180.03,186.99,207.75,95.275
2014-12-24,180.03,187.06,207.77,95.265
2014-12-26,180.19,188.5405,208.44,95.575
2014-12-29,180.11,188.46,208.72,95.71
2014-12-30,179.46,187.58,207.6,95.19
2014-12-31,177.88,185.78,205.54,94.2
2015-01-02,177.94,184.9,205.43,94.2
2015-01-05,174.84,183.1282,201.72,92.545
2015-01-06,173.39,179.9,199.82,91.635
2015-01-07,175.59,182.16,202.31,92.78
2015-01-08,178.76,185.88,205.9,94.41
2015-01-09,177.22,185.01,204.25,93.615
2015-01-12,176.24,183.25,202.65,92.92
2015-01-13,175.98,183.18,202.08,92.675
2015-01-14,174.06,182.15,200.86,92.13
2015-01-15,173.06,179.66,199.02,91.27
2015-01-16,174.67,181.99,201.63,92.4
2015-01-20,174.9,182.83,202.06,92.63
2015-01-21,175.35,183.38,203.08,93.115
2015-01-22,177.92,186.63,206.1,94.54
2015-01-23,176.41,186.99,204.97,94.02
2015-01-26,176.5,187.45,205.45,94.205
2015-01-27,173.59,183.93,202.74,92.97005
2015-01-28,171.72,182.36,200.14,91.745
2015-01-29,173.9,183.9,201.99,92.635
2015-01-30,171.45,182.19,199.45,91.495
2015-02-02,173.27,183.26,201.92,92.545
2015-02-03,176.33,185.68,204.84,93.895
2015-02-04,176.53,184.78,204.06,93.575
2015-02-05,178.55,186.9918,206.12,94.525
2015-02-06,178.09,185.74,205.55,94.26
2015-02-09,177.09,186.0,204.63,93.83
2015-02-10,178.51,187.9,206.81,94.83
2015-02-11,178.7,188.74,206.93,94.895
2015-02-12,179.84,190.79,208.92,95.775
2015-02-13,180.34,192.4499,209.78,96.195
2015-02-17,180.57,192.52,210.11,96.35
2015-02-18,180.47,192.83,210.13,96.37
2015-02-19,180.09,193.73,209.98,96.305
2015-02-20,181.14,194.5468,211.24,96.89
2015-02-23,180.92,195.0,211.21,96.865
2015-02-24,181.91,195.435,211.81,97.15
2015-02-25,181.96,195.39,211.63,97.045
2015-02-26,182.01,196.0,211.38,96.935
2015-02-27,181.19,195.36,210.66,96.6
2015-03-02,182.68,196.99,211.99,97.235
2015-03-03,181.87,195.98,211.12,96.82
2015-03-04,180.78,195.13,210.23,96.415
2015-03-05,181.17,195.98,210.46,96.52
2015-03-06,178.4,193.89,207.5,95.155
2015-03-09,179.8,194.48,208.36,95.56
2015-03-10,176.69,191.48,204.98,93.99
2015-03-11,176.35,190.9,204.5,93.77
2015-03-12,178.97,192.5,207.1,94.98
2015-03-13,177.56,191.71,205.83,94.4
2015-03-16,179.78,194.0,208.58,95.69
2015-03-17,178.5,194.45,207.96,95.365
2015-03-18,180.73,195.98,210.46,96.5
2015-03-19,179.66,196.55,209.5,96.055
2015-03-20,180.96,197.59,210.41,96.925
2015-03-23,180.85,196.86,210.0,96.26
2015-03-24,179.83,196.22,208.82,95.7
2015-03-25,176.92,191.61,205.76,94.305
2015-03-26,176.48,191.09,205.27,94.07
2015-03-27,176.81,192.06,205.74,94.265
2015-03-30,179.39,194.15,208.25,95.44
2015-03-31,177.58,192.62,206.43,94.6
2015-04-01,176.74,191.3,205.7,94.295
2015-04-02,177.33,191.92,206.44,94.575
2015-04-06,178.59,193.17,207.83,95.24
2015-04-07,178.42,192.92,207.28,94.985
2015-04-08,178.75,194.3,207.98,95.33
2015-04-09,179.4,195.44,208.9,95.745
2015-04-10,180.37,195.98,210.04,96.27
2015-04-13,179.64,195.5531,209.09,95.835
2015-04-14,180.18,195.07,209.49,96.01
2015-04-15,180.88,196.86,210.43,96.45
2015-04-16,180.91,196.4035,210.37,96.415
2015-04-17,177.94,193.8499,207.95,95.295
2015-04-20,180.03,195.74,209.85,96.165
2015-04-21,179.26,197.05,209.6,96.07
2015-04-22,180.06,197.29,210.63,96.545
2015-04-23,180.37,198.35,211.16,96.795
2015-04-24,180.54,199.9585,211.65,96.99
2015-04-27,180.17,198.84,210.77,96.605
2015-04-28,180.84,198.35,211.44,96.905
2015-04-29,180.07,197.34,210.57,96.51
2015-04-30,178.18,194.03,208.46,95.55
2015-05-01,179.9,196.64,210.72,96.55
2015-05-04,180.44,197.15,211.32,96.85
2015-05-05,179.01,194.19,208.9,95.72
2015-05-06,178.39,193.0,208.04,95.335
2015-05-07,179.28,194.09,208.87,95.72
2015-05-08,181.85,196.22,211.62,96.975
